Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
279,St. Francis (NY),NEC,9,18,74,81.3,-7.3,-9.46,-7.03,-10.81,-17.84,1990
280,Columbia,Ivy,4,22,65.7,76.8,-11.08,-7.24,-9.71,-8.61,-18.32,1990
281,Mercer,TAAC,7,20,63.4,72.6,-9.15,-7.31,-21.39,2.84,-18.55,1990
282,Long Island University,NEC,3,23,76.2,85.7,-9.58,-8.38,-1.58,-17.12,-18.7,1990
283,Morgan State,MEAC,8,20,75.2,81.4,-6.21,-11.6,-6.89,-11.93,-18.83,1990
284,Maryland-Eastern Shore,MEAC,10,17,76.7,82,-5.37,-14.5,-6.73,-13.28,-20,1990
285,Central Florida,Ind,7,21,68.7,78.1,-9.43,-10.59,-12.47,-8.46,-20.92,1990
286,Central Connecticut State,Ind,6,22,66.5,73.8,-7.32,-9,-16.32,-4.67,-21,1990
287,Augusta State,Big South,8,20,70,79.3,-9.21,-9.36,-8.06,-12.97,-21.03,1990
288,Georgia State,TAAC,5,23,74.9,89.1,-14.14,-5.88,-8,-13.54,-21.54,1990
289,Florida International,Ind,7,21,74.4,86.5,-12.14,-8.3,-4.8,-17,-21.8,1990
290,Nicholls State,Ind,4,23,70.5,85,-14.44,-7.11,-11.76,-11.93,-23.7,1990
291,Stephen F. Austin,Southland,2,25,67.9,86.7,-18.85,-6.44,-11.55,-13.34,-24.89,1990
292,Brooklyn,Ind,7,21,72,84,-12.04,-12.81,-9.75,-17.73,-27.48,1990
